"Date","Temp","Umidità","Remark"
2023/03/23 01:32:49,"20.81℃","61.62%",""
2023/03/23 01:42:49,"20.75℃","61.56%",""
2023/03/23 01:52:49,"20.75℃","61.44%",""
2023/03/23 02:02:49,"20.69℃","61.38%",""
2023/03/23 02:12:49,"20.63℃","61.31%",""
2023/03/23 02:22:49,"20.63℃","61.31%",""
2023/03/23 02:32:49,"20.63℃","61.12%",""
2023/03/23 02:42:49,"20.56℃","61.00%",""
2023/03/23 02:52:49,"20.56℃","61.25%",""
2023/03/23 03:02:49,"20.50℃","61.50%",""
2023/03/23 03:12:49,"20.50℃","61.56%",""
2023/03/23 03:22:49,"20.44℃","61.56%",""
2023/03/23 03:32:49,"20.44℃","61.62%",""
2023/03/23 03:42:49,"20.38℃","61.56%",""
2023/03/23 03:52:49,"20.38℃","61.56%",""
2023/03/23 04:02:49,"20.38℃","61.56%",""
2023/03/23 04:12:49,"20.31℃","61.50%",""
2023/03/23 04:22:49,"20.31℃","61.50%",""
2023/03/23 04:32:49,"20.31℃","61.56%",""
2023/03/23 04:42:49,"20.25℃","61.44%",""
2023/03/23 04:52:49,"20.25℃","61.44%",""
2023/03/23 05:02:49,"20.19℃","61.62%",""
2023/03/23 05:12:49,"20.19℃","61.56%",""
2023/03/23 05:22:49,"20.13℃","61.50%",""
2023/03/23 05:32:49,"20.13℃","61.38%",""
2023/03/23 05:42:49,"20.13℃","62.25%",""
2023/03/23 05:52:49,"20.13℃","60.12%",""
2023/03/23 06:02:49,"20.06℃","59.00%",""
2023/03/23 06:12:49,"20.13℃","58.69%",""
2023/03/23 06:22:49,"20.19℃","58.31%",""
2023/03/23 06:32:49,"20.31℃","58.00%",""
2023/03/23 06:42:49,"20.44℃","57.62%",""
2023/03/23 06:52:49,"20.56℃","57.19%",""
2023/03/23 07:02:49,"20.63℃","56.81%",""
2023/03/23 07:12:49,"20.69℃","56.50%",""
2023/03/23 07:22:49,"20.75℃","56.25%",""
2023/03/23 07:32:49,"21.06℃","57.38%",""
2023/03/23 07:42:49,"21.00℃","56.62%",""
2023/03/23 07:52:49,"20.94℃","56.12%",""
2023/03/23 08:02:49,"20.94℃","56.00%",""
2023/03/23 08:12:49,"20.94℃","56.25%",""
2023/03/23 08:22:49,"21.00℃","56.69%",""
2023/03/23 08:32:49,"21.06℃","57.00%",""
2023/03/23 08:42:49,"21.06℃","57.19%",""
2023/03/23 08:52:49,"21.06℃","57.06%",""
2023/03/23 09:02:49,"21.13℃","56.69%",""
2023/03/23 09:12:49,"21.06℃","56.44%",""
2023/03/23 09:22:49,"21.06℃","56.19%",""
2023/03/23 09:32:49,"21.00℃","56.19%",""
2023/03/23 09:42:49,"21.00℃","56.19%",""
2023/03/23 09:52:49,"21.00℃","56.12%",""
2023/03/23 10:02:49,"21.00℃","56.00%",""
2023/03/23 10:12:49,"21.00℃","55.81%",""
2023/03/23 10:22:49,"21.00℃","55.56%",""
2023/03/23 10:32:49,"21.00℃","55.31%",""
2023/03/23 10:42:49,"21.00℃","55.00%",""
2023/03/23 10:52:49,"21.06℃","54.94%",""
2023/03/23 11:02:49,"21.13℃","55.06%",""
2023/03/23 11:12:49,"21.19℃","54.19%",""
2023/03/23 11:22:49,"21.19℃","51.44%",""
2023/03/23 11:32:49,"21.25℃","50.19%",""
2023/03/23 11:42:49,"21.19℃","49.38%",""
2023/03/23 11:52:49,"21.19℃","50.75%",""
2023/03/23 12:02:49,"21.13℃","51.12%",""
2023/03/23 12:12:49,"21.13℃","50.94%",""
2023/03/23 12:22:49,"21.06℃","50.69%",""
2023/03/23 12:32:49,"21.13℃","50.12%",""
2023/03/23 12:42:49,"21.13℃","50.00%",""
2023/03/23 12:52:49,"21.13℃","49.75%",""
2023/03/23 13:02:49,"21.13℃","49.81%",""
2023/03/23 13:12:49,"21.06℃","49.69%",""
2023/03/23 13:22:49,"21.06℃","49.44%",""
2023/03/23 13:32:49,"21.06℃","49.00%",""
2023/03/23 13:42:49,"21.06℃","49.00%",""
2023/03/23 13:52:49,"21.00℃","48.62%",""
2023/03/23 14:02:49,"21.00℃","48.94%",""
2023/03/23 14:12:49,"21.00℃","49.62%",""
2023/03/23 14:22:49,"21.00℃","50.19%",""
2023/03/23 14:32:49,"21.00℃","51.00%",""
2023/03/23 14:42:49,"21.00℃","51.44%",""
2023/03/23 14:52:49,"21.00℃","51.81%",""
2023/03/23 15:02:49,"20.94℃","52.00%",""
2023/03/23 15:12:49,"20.94℃","52.19%",""
2023/03/23 15:22:49,"20.94℃","52.31%",""
2023/03/23 15:32:49,"20.94℃","52.44%",""
2023/03/23 15:42:49,"20.94℃","52.50%",""
2023/03/23 15:52:49,"20.94℃","52.62%",""
2023/03/23 16:02:49,"20.88℃","52.69%",""
2023/03/23 16:12:49,"20.88℃","52.75%",""
2023/03/23 16:22:49,"20.81℃","52.88%",""
2023/03/23 16:32:49,"20.81℃","52.94%",""
2023/03/23 16:42:49,"20.81℃","53.31%",""
2023/03/23 16:52:49,"20.81℃","53.25%",""
2023/03/23 17:02:49,"20.81℃","53.38%",""
2023/03/23 17:12:49,"20.75℃","53.31%",""
2023/03/23 17:22:49,"20.75℃","53.38%",""
2023/03/23 17:32:49,"20.69℃","53.38%",""
2023/03/23 17:42:49,"20.69℃","53.38%",""
2023/03/23 17:52:49,"20.69℃","53.38%",""
2023/03/23 18:02:49,"20.63℃","53.31%",""
2023/03/23 18:12:49,"20.63℃","53.38%",""
2023/03/23 18:22:49,"20.63℃","53.50%",""
2023/03/23 18:32:49,"20.56℃","53.62%",""
2023/03/23 18:42:49,"20.63℃","53.50%",""
2023/03/23 18:52:49,"20.75℃","59.25%",""
2023/03/23 19:02:49,"21.31℃","82.69%",""
2023/03/23 19:12:49,"22.13℃","73.75%",""
2023/03/23 19:22:49,"21.69℃","62.69%",""
2023/03/23 19:32:49,"21.44℃","64.50%",""
2023/03/23 19:42:49,"21.25℃","63.75%",""
2023/03/23 19:52:49,"21.19℃","67.44%",""
2023/03/23 20:02:49,"21.13℃","65.69%",""
2023/03/23 20:12:49,"21.06℃","63.56%",""
2023/03/23 20:22:49,"21.06℃","62.56%",""
2023/03/23 20:32:49,"21.06℃","61.81%",""
2023/03/23 20:42:49,"21.06℃","60.38%",""
2023/03/23 20:52:49,"21.06℃","59.25%",""
2023/03/23 21:02:49,"21.13℃","59.75%",""
2023/03/23 21:12:49,"21.06℃","59.25%",""
2023/03/23 21:22:49,"21.06℃","60.25%",""
2023/03/23 21:32:49,"21.06℃","60.06%",""
2023/03/23 21:42:49,"21.13℃","60.50%",""
2023/03/23 21:52:49,"21.25℃","61.25%",""
2023/03/23 22:02:49,"21.31℃","61.25%",""
2023/03/23 22:12:49,"21.25℃","60.56%",""
2023/03/23 22:22:49,"21.25℃","59.88%",""
2023/03/23 22:32:49,"21.25℃","59.31%",""
2023/03/23 22:42:49,"21.25℃","58.94%",""
2023/03/23 22:52:49,"21.25℃","58.62%",""
2023/03/23 23:02:49,"21.31℃","58.81%",""
2023/03/23 23:12:49,"21.31℃","59.00%",""
2023/03/23 23:22:49,"21.31℃","59.12%",""
2023/03/23 23:32:49,"21.25℃","59.25%",""
2023/03/23 23:42:49,"21.25℃","59.38%",""
2023/03/23 23:52:49,"21.19℃","59.44%",""
2023/03/24 00:02:49,"21.19℃","59.50%",""
2023/03/24 00:12:49,"21.13℃","59.56%",""
2023/03/24 00:22:49,"21.13℃","59.62%",""
2023/03/24 00:32:49,"21.06℃","59.62%",""
2023/03/24 00:42:49,"21.00℃","59.62%",""
2023/03/24 00:52:49,"21.00℃","59.69%",""
2023/03/24 01:02:49,"20.94℃","59.75%",""
2023/03/24 01:12:49,"20.94℃","59.75%",""
2023/03/24 01:22:49,"20.94℃","59.75%",""
2023/03/24 01:32:49,"20.88℃","59.81%",""
2023/03/24 01:42:49,"20.81℃","59.81%",""
2023/03/24 01:52:49,"20.81℃","59.88%",""
2023/03/24 02:02:49,"20.75℃","59.62%",""
2023/03/24 02:12:49,"20.75℃","59.62%",""
2023/03/24 02:22:49,"20.69℃","59.62%",""
2023/03/24 02:32:49,"20.69℃","59.69%",""
2023/03/24 02:42:49,"20.63℃","59.75%",""
2023/03/24 02:52:49,"20.63℃","59.81%",""
2023/03/24 03:02:49,"20.56℃","59.75%",""
2023/03/24 03:12:49,"20.56℃","59.75%",""
2023/03/24 03:22:49,"20.56℃","59.75%",""
2023/03/24 03:32:49,"20.50℃","59.69%",""
2023/03/24 03:42:49,"20.50℃","59.62%",""
2023/03/24 03:52:49,"20.44℃","59.44%",""
2023/03/24 04:02:49,"20.44℃","59.19%",""
2023/03/24 04:12:49,"20.38℃","58.88%",""
2023/03/24 04:22:49,"20.38℃","58.69%",""
2023/03/24 04:32:49,"20.38℃","58.44%",""
2023/03/24 04:42:49,"20.38℃","58.31%",""
2023/03/24 04:52:49,"20.31℃","58.25%",""
2023/03/24 05:02:49,"20.31℃","58.12%",""
2023/03/24 05:12:49,"20.31℃","58.06%",""
2023/03/24 05:22:49,"20.25℃","57.94%",""
2023/03/24 05:32:49,"20.25℃","57.94%",""
2023/03/24 05:42:49,"20.25℃","57.81%",""
2023/03/24 05:52:49,"20.19℃","58.00%",""
2023/03/24 06:02:49,"20.19℃","58.06%",""
2023/03/24 06:12:49,"20.25℃","57.81%",""
2023/03/24 06:22:49,"20.44℃","57.62%",""
2023/03/24 06:32:49,"20.63℃","57.38%",""
2023/03/24 06:42:49,"20.94℃","58.19%",""
2023/03/24 06:52:49,"21.13℃","58.94%",""
2023/03/24 07:02:49,"21.31℃","59.56%",""
2023/03/24 07:12:49,"21.44℃","59.19%",""
2023/03/24 07:22:49,"21.69℃","69.44%",""
2023/03/24 07:32:49,"22.06℃","82.88%",""
2023/03/24 07:42:49,"22.44℃","67.06%",""
2023/03/24 07:52:49,"22.00℃","60.56%",""
2023/03/24 08:02:49,"21.75℃","61.00%",""
2023/03/24 08:12:49,"21.63℃","61.19%",""
2023/03/24 08:22:49,"21.56℃","61.06%",""
2023/03/24 08:32:49,"21.50℃","60.88%",""
2023/03/24 08:42:49,"21.50℃","60.81%",""
2023/03/24 08:52:49,"21.56℃","60.31%",""
2023/03/24 09:02:49,"21.50℃","60.19%",""
2023/03/24 09:12:49,"21.44℃","60.00%",""
2023/03/24 09:22:49,"21.38℃","59.81%",""
2023/03/24 09:32:49,"21.31℃","59.50%",""
2023/03/24 09:42:49,"21.31℃","59.31%",""
2023/03/24 09:52:49,"21.25℃","59.12%",""
2023/03/24 10:02:49,"21.25℃","58.88%",""
2023/03/24 10:12:49,"21.25℃","58.62%",""
2023/03/24 10:22:49,"21.19℃","58.38%",""
2023/03/24 10:32:49,"21.19℃","58.38%",""
2023/03/24 10:42:49,"21.19℃","58.44%",""
2023/03/24 10:52:49,"21.25℃","58.31%",""
2023/03/24 11:02:49,"21.31℃","58.06%",""
2023/03/24 11:12:49,"21.38℃","57.88%",""
2023/03/24 11:22:49,"21.38℃","57.62%",""
2023/03/24 11:32:49,"21.38℃","57.50%",""
2023/03/24 11:42:49,"21.38℃","57.44%",""
2023/03/24 11:52:49,"21.38℃","57.31%",""
2023/03/24 12:02:49,"21.38℃","57.19%",""
2023/03/24 12:12:49,"21.44℃","57.06%",""
2023/03/24 12:22:49,"21.44℃","57.00%",""
2023/03/24 12:32:49,"21.44℃","56.81%",""
2023/03/24 12:42:49,"21.50℃","56.69%",""
2023/03/24 12:52:49,"21.50℃","56.69%",""
2023/03/24 13:02:49,"21.50℃","56.56%",""
2023/03/24 13:12:49,"21.50℃","56.50%",""
2023/03/24 13:22:49,"21.50℃","56.38%",""
2023/03/24 13:32:49,"21.50℃","56.38%",""
2023/03/24 13:42:49,"21.50℃","56.31%",""
2023/03/24 13:52:49,"21.50℃","56.25%",""
2023/03/24 14:02:49,"21.50℃","56.19%",""
2023/03/24 14:12:49,"21.50℃","56.00%",""
2023/03/24 14:22:49,"21.69℃","56.31%",""
2023/03/24 14:32:49,"21.88℃","56.44%",""
2023/03/24 14:42:49,"21.88℃","56.62%",""
2023/03/24 14:52:49,"21.88℃","56.81%",""
2023/03/24 15:02:49,"21.94℃","57.00%",""
2023/03/24 15:12:49,"21.94℃","57.12%",""
2023/03/24 15:22:49,"21.88℃","57.25%",""
2023/03/24 15:32:49,"21.88℃","57.44%",""
2023/03/24 15:42:49,"21.94℃","57.50%",""
2023/03/24 15:52:49,"22.06℃","57.38%",""
2023/03/24 16:02:49,"22.13℃","57.31%",""
2023/03/24 16:12:49,"22.19℃","57.25%",""
2023/03/24 16:22:49,"22.25℃","57.25%",""
2023/03/24 16:32:49,"22.31℃","57.31%",""
2023/03/24 16:42:49,"22.38℃","57.38%",""
2023/03/24 16:52:49,"22.38℃","57.50%",""
2023/03/24 17:02:49,"22.13℃","55.38%",""
2023/03/24 17:12:49,"22.00℃","55.19%",""
2023/03/24 17:22:49,"21.94℃","55.19%",""
2023/03/24 17:32:49,"21.88℃","55.19%",""
2023/03/24 17:42:49,"21.88℃","55.12%",""
2023/03/24 17:52:49,"21.81℃","55.06%",""
2023/03/24 18:02:49,"21.81℃","54.88%",""
2023/03/24 18:12:49,"21.81℃","54.81%",""
2023/03/24 18:22:49,"21.75℃","54.81%",""
2023/03/24 18:32:49,"21.75℃","54.81%",""
2023/03/24 18:42:49,"21.75℃","54.88%",""
2023/03/24 18:52:49,"21.75℃","54.81%",""
2023/03/24 19:02:49,"21.75℃","54.81%",""
2023/03/24 19:12:49,"21.88℃","54.88%",""
2023/03/24 19:22:49,"21.81℃","54.81%",""
2023/03/24 19:32:49,"22.00℃","64.69%",""
2023/03/24 19:42:49,"22.44℃","82.19%",""
2023/03/24 19:52:49,"22.63℃","66.44%",""
2023/03/24 20:02:49,"22.25℃","61.12%",""
2023/03/24 20:12:49,"22.06℃","61.00%",""
2023/03/24 20:22:49,"21.94℃","60.81%",""
2023/03/24 20:32:49,"21.81℃","60.19%",""
2023/03/24 20:42:49,"21.75℃","62.12%",""
2023/03/24 20:52:49,"21.69℃","63.00%",""
2023/03/24 21:02:49,"21.69℃","66.00%",""
2023/03/24 21:12:49,"21.63℃","65.75%",""
2023/03/24 21:22:49,"21.56℃","66.81%",""
2023/03/24 21:32:49,"21.56℃","66.00%",""
2023/03/24 21:42:49,"21.50℃","65.69%",""
2023/03/24 21:52:49,"21.50℃","65.88%",""
2023/03/24 22:02:49,"21.44℃","65.94%",""
2023/03/24 22:12:49,"21.44℃","66.06%",""
2023/03/24 22:22:49,"21.38℃","66.19%",""
2023/03/24 22:32:49,"21.38℃","66.12%",""
2023/03/24 22:42:49,"21.31℃","66.06%",""
2023/03/24 22:52:49,"21.31℃","66.06%",""
2023/03/24 23:02:49,"21.25℃","66.06%",""
2023/03/24 23:12:49,"21.44℃","66.56%",""
2023/03/24 23:22:49,"21.56℃","65.81%",""
2023/03/24 23:32:49,"21.56℃","65.44%",""
2023/03/24 23:42:49,"21.56℃","65.12%",""
2023/03/24 23:52:49,"21.50℃","64.94%",""
2023/03/25 00:02:49,"21.50℃","64.81%",""
2023/03/25 00:12:49,"21.44℃","64.69%",""
2023/03/25 00:22:49,"21.44℃","64.62%",""
2023/03/25 00:32:49,"21.44℃","64.50%",""
2023/03/25 00:42:49,"21.38℃","64.44%",""
2023/03/25 00:52:49,"21.38℃","64.31%",""
2023/03/25 01:02:49,"21.31℃","64.25%",""
2023/03/25 01:12:49,"21.25℃","64.12%",""
2023/03/25 01:22:49,"21.25℃","64.06%",""
2023/03/25 01:32:49,"21.19℃","63.94%",""
2023/03/25 01:42:49,"21.19℃","63.88%",""
2023/03/25 01:52:49,"21.13℃","63.81%",""
2023/03/25 02:02:49,"21.13℃","63.56%",""
2023/03/25 02:12:49,"21.06℃","63.38%",""
2023/03/25 02:22:49,"21.00℃","62.94%",""
2023/03/25 02:32:49,"21.00℃","62.56%",""
2023/03/25 02:42:49,"20.94℃","62.75%",""
2023/03/25 02:52:49,"20.94℃","62.88%",""
2023/03/25 03:02:49,"20.94℃","62.75%",""
2023/03/25 03:12:49,"20.88℃","62.50%",""
2023/03/25 03:22:49,"20.88℃","62.69%",""
2023/03/25 03:32:49,"20.81℃","62.62%",""
2023/03/25 03:42:49,"20.81℃","62.38%",""
2023/03/25 03:52:49,"20.75℃","62.31%",""
2023/03/25 04:02:49,"20.75℃","62.25%",""
2023/03/25 04:12:49,"20.69℃","62.12%",""
2023/03/25 04:22:49,"20.69℃","62.06%",""
2023/03/25 04:32:49,"20.69℃","61.94%",""
2023/03/25 04:42:49,"20.63℃","61.81%",""
2023/03/25 04:52:49,"20.63℃","61.69%",""
2023/03/25 05:02:49,"20.56℃","61.56%",""
2023/03/25 05:12:49,"20.56℃","61.44%",""
2023/03/25 05:22:49,"20.56℃","61.38%",""
2023/03/25 05:32:49,"20.50℃","61.25%",""
2023/03/25 05:42:49,"20.50℃","61.38%",""
2023/03/25 05:52:49,"20.44℃","61.25%",""
2023/03/25 06:02:49,"20.44℃","61.12%",""
2023/03/25 06:12:49,"20.56℃","60.81%",""
2023/03/25 06:22:49,"20.75℃","60.25%",""
2023/03/25 06:32:49,"20.94℃","59.75%",""
2023/03/25 06:42:49,"21.19℃","59.06%",""
2023/03/25 06:52:49,"21.38℃","58.50%",""
2023/03/25 07:02:49,"21.50℃","58.00%",""
2023/03/25 07:12:49,"21.63℃","57.56%",""
2023/03/25 07:22:49,"21.75℃","57.31%",""
2023/03/25 07:32:49,"21.81℃","57.06%",""
2023/03/25 07:42:49,"21.88℃","56.75%",""
2023/03/25 07:52:49,"22.00℃","56.44%",""
2023/03/25 08:02:49,"22.06℃","56.19%",""
2023/03/25 08:12:49,"22.06℃","56.19%",""
2023/03/25 08:22:49,"22.00℃","56.06%",""
2023/03/25 08:32:49,"22.00℃","56.00%",""
2023/03/25 08:42:49,"21.94℃","55.94%",""
2023/03/25 08:52:49,"21.94℃","55.69%",""
2023/03/25 09:02:49,"21.94℃","55.44%",""
2023/03/25 09:12:49,"22.06℃","57.19%",""
2023/03/25 09:22:49,"22.13℃","58.12%",""
2023/03/25 09:32:49,"22.13℃","58.06%",""
2023/03/25 09:42:49,"22.06℃","58.06%",""
2023/03/25 09:52:49,"22.06℃","58.06%",""
2023/03/25 10:02:49,"22.19℃","57.75%",""
2023/03/25 10:12:49,"22.25℃","57.50%",""
2023/03/25 10:22:49,"22.19℃","56.06%",""
2023/03/25 10:32:49,"22.06℃","56.25%",""
2023/03/25 10:42:49,"21.94℃","56.44%",""
2023/03/25 10:52:49,"21.88℃","56.62%",""
2023/03/25 11:02:49,"22.38℃","80.31%",""
2023/03/25 11:12:49,"22.69℃","84.75%",""
2023/03/25 11:22:49,"22.31℃","62.88%",""
2023/03/25 11:32:49,"22.25℃","52.88%",""
2023/03/25 11:42:49,"21.88℃","49.06%",""
2023/03/25 11:52:49,"21.56℃","49.50%",""
2023/03/25 12:02:49,"21.50℃","48.31%",""
2023/03/25 12:12:49,"21.44℃","48.25%",""
2023/03/25 12:22:49,"21.44℃","48.62%",""
2023/03/25 12:32:49,"21.38℃","48.88%",""
2023/03/25 12:42:49,"21.38℃","49.88%",""
2023/03/25 12:52:49,"21.44℃","51.38%",""
2023/03/25 13:02:49,"21.44℃","52.19%",""
2023/03/25 13:12:49,"21.44℃","52.38%",""
2023/03/25 13:22:49,"21.38℃","52.44%",""
2023/03/25 13:32:49,"21.38℃","52.50%",""
2023/03/25 13:42:49,"21.31℃","52.00%",""
2023/03/25 13:52:49,"21.31℃","51.88%",""
2023/03/25 14:02:49,"21.25℃","51.75%",""
2023/03/25 14:12:49,"21.25℃","51.81%",""
2023/03/25 14:22:49,"21.25℃","52.06%",""
2023/03/25 14:32:49,"21.25℃","52.25%",""
2023/03/25 14:42:49,"21.25℃","52.62%",""
2023/03/25 14:52:49,"21.25℃","53.12%",""
2023/03/25 15:02:49,"21.25℃","52.94%",""
2023/03/25 15:12:49,"21.25℃","53.50%",""
2023/03/25 15:22:49,"21.25℃","54.00%",""
2023/03/25 15:32:49,"21.25℃","54.31%",""
2023/03/25 15:42:49,"21.19℃","53.69%",""
2023/03/25 15:52:49,"21.13℃","52.88%",""
2023/03/25 16:02:49,"21.13℃","53.50%",""
2023/03/25 16:12:49,"21.13℃","53.81%",""
2023/03/25 16:22:49,"21.06℃","54.19%",""
2023/03/25 16:32:49,"21.06℃","54.31%",""
2023/03/25 16:42:49,"21.00℃","54.00%",""
2023/03/25 16:52:49,"21.00℃","53.94%",""
2023/03/25 17:02:49,"20.94℃","53.25%",""
2023/03/25 17:12:49,"21.00℃","57.12%",""
2023/03/25 17:22:49,"21.13℃","58.06%",""
2023/03/25 17:32:49,"21.31℃","51.62%",""
2023/03/25 17:42:49,"21.13℃","40.94%",""
2023/03/25 17:52:49,"21.00℃","38.38%",""
2023/03/25 18:02:49,"20.94℃","39.00%",""
2023/03/25 18:12:49,"20.88℃","38.50%",""
2023/03/25 18:22:49,"20.75℃","36.88%",""
2023/03/25 18:32:49,"20.81℃","44.38%",""
2023/03/25 18:42:49,"21.13℃","50.50%",""
2023/03/25 18:52:49,"21.06℃","51.81%",""
