"Date","Temp","Umidità","Remark"
2023/03/04 06:19:34,"21.06℃","47.56%",""
2023/03/04 06:29:34,"21.06℃","47.69%",""
2023/03/04 06:39:34,"21.06℃","48.12%",""
2023/03/04 06:49:34,"21.13℃","48.12%",""
2023/03/04 06:59:34,"21.19℃","47.94%",""
2023/03/04 07:09:34,"21.31℃","50.69%",""
2023/03/04 07:19:34,"21.31℃","49.00%",""
2023/03/04 07:29:34,"21.38℃","48.81%",""
2023/03/04 07:39:34,"21.44℃","48.50%",""
2023/03/04 07:49:34,"21.44℃","48.38%",""
2023/03/04 07:59:34,"21.50℃","48.38%",""
2023/03/04 08:09:34,"21.50℃","48.25%",""
2023/03/04 08:19:34,"21.56℃","48.19%",""
2023/03/04 08:29:34,"21.63℃","48.06%",""
2023/03/04 08:39:34,"21.75℃","48.06%",""
2023/03/04 08:49:34,"21.81℃","47.88%",""
2023/03/04 08:59:34,"21.88℃","48.31%",""
2023/03/04 09:09:34,"21.94℃","49.31%",""
2023/03/04 09:19:34,"21.94℃","50.50%",""
2023/03/04 09:29:34,"21.94℃","50.12%",""
2023/03/04 09:39:34,"21.94℃","50.06%",""
2023/03/04 09:49:34,"21.94℃","49.75%",""
2023/03/04 09:59:34,"21.94℃","49.62%",""
2023/03/04 10:09:34,"21.88℃","49.69%",""
2023/03/04 10:19:34,"21.88℃","49.69%",""
2023/03/04 10:29:34,"21.88℃","50.69%",""
2023/03/04 10:39:34,"21.81℃","50.12%",""
2023/03/04 10:49:34,"21.81℃","49.31%",""
2023/03/04 10:59:34,"21.81℃","49.31%",""
2023/03/04 11:09:34,"21.81℃","49.19%",""
2023/03/04 11:19:34,"21.88℃","48.94%",""
2023/03/04 11:29:34,"21.88℃","48.81%",""
2023/03/04 11:39:34,"21.94℃","48.62%",""
2023/03/04 11:49:34,"21.94℃","48.44%",""
2023/03/04 11:59:34,"21.94℃","48.25%",""
2023/03/04 12:09:34,"22.00℃","48.19%",""
2023/03/04 12:19:34,"22.00℃","48.06%",""
2023/03/04 12:29:34,"22.00℃","47.94%",""
2023/03/04 12:39:34,"22.06℃","47.94%",""
2023/03/04 12:49:34,"22.06℃","47.88%",""
2023/03/04 12:59:34,"22.06℃","47.81%",""
2023/03/04 13:09:34,"22.06℃","47.75%",""
2023/03/04 13:19:34,"22.06℃","47.62%",""
2023/03/04 13:29:34,"22.06℃","47.75%",""
2023/03/04 13:39:34,"22.06℃","48.06%",""
2023/03/04 13:49:34,"22.06℃","48.00%",""
2023/03/04 13:59:34,"22.06℃","47.81%",""
2023/03/04 14:09:34,"22.00℃","47.75%",""
2023/03/04 14:19:34,"22.00℃","47.62%",""
2023/03/04 14:29:34,"22.00℃","47.56%",""
2023/03/04 14:39:34,"22.00℃","47.69%",""
2023/03/04 14:49:34,"21.88℃","48.31%",""
2023/03/04 14:59:34,"21.50℃","48.81%",""
2023/03/04 15:09:34,"21.38℃","49.50%",""
2023/03/04 15:19:34,"21.31℃","50.00%",""
2023/03/04 15:29:34,"21.25℃","50.69%",""
2023/03/04 15:39:34,"21.25℃","51.00%",""
2023/03/04 15:49:34,"21.25℃","51.31%",""
2023/03/04 15:59:34,"21.25℃","50.56%",""
2023/03/04 16:09:34,"21.25℃","49.50%",""
2023/03/04 16:19:34,"21.25℃","48.69%",""
2023/03/04 16:29:34,"21.19℃","47.75%",""
2023/03/04 16:39:34,"21.19℃","47.19%",""
2023/03/04 16:49:34,"21.06℃","45.50%",""
2023/03/04 16:59:34,"21.13℃","45.06%",""
2023/03/04 17:09:34,"21.13℃","45.31%",""
2023/03/04 17:19:34,"21.19℃","45.00%",""
2023/03/04 17:29:34,"21.25℃","45.38%",""
2023/03/04 17:39:34,"21.25℃","45.00%",""
2023/03/04 17:49:34,"21.31℃","45.38%",""
2023/03/04 17:59:34,"21.38℃","46.00%",""
2023/03/04 18:09:34,"21.44℃","46.31%",""
2023/03/04 18:19:34,"21.50℃","47.19%",""
2023/03/04 18:29:34,"21.50℃","47.19%",""
2023/03/04 18:39:34,"21.56℃","47.81%",""
2023/03/04 18:49:34,"21.63℃","48.00%",""
2023/03/04 18:59:34,"21.69℃","47.88%",""
2023/03/04 19:09:34,"21.69℃","48.62%",""
2023/03/04 19:19:34,"21.69℃","48.94%",""
2023/03/04 19:29:34,"21.75℃","49.50%",""
2023/03/04 19:39:34,"21.75℃","49.31%",""
2023/03/04 19:49:34,"21.75℃","49.38%",""
2023/03/04 19:59:34,"21.81℃","49.31%",""
2023/03/04 20:09:34,"21.81℃","49.50%",""
2023/03/04 20:19:34,"21.81℃","49.44%",""
2023/03/04 20:29:34,"21.88℃","51.69%",""
2023/03/04 20:39:34,"22.00℃","51.81%",""
2023/03/04 20:49:34,"22.06℃","51.50%",""
2023/03/04 20:59:34,"22.13℃","51.44%",""
2023/03/04 21:09:34,"22.19℃","50.88%",""
2023/03/04 21:19:34,"22.25℃","50.25%",""
2023/03/04 21:29:34,"22.19℃","50.38%",""
2023/03/04 21:39:34,"22.19℃","50.19%",""
2023/03/04 21:49:34,"22.13℃","50.31%",""
2023/03/04 21:59:34,"22.06℃","50.56%",""
2023/03/04 22:09:34,"22.06℃","50.56%",""
2023/03/04 22:19:34,"22.00℃","50.62%",""
2023/03/04 22:29:34,"22.00℃","50.75%",""
2023/03/04 22:39:34,"21.94℃","50.81%",""
2023/03/04 22:49:34,"21.94℃","50.75%",""
2023/03/04 22:59:34,"21.88℃","50.75%",""
2023/03/04 23:09:34,"21.88℃","50.88%",""
2023/03/04 23:19:34,"21.81℃","50.88%",""
2023/03/04 23:29:34,"21.75℃","50.88%",""
2023/03/04 23:39:34,"21.75℃","50.81%",""
2023/03/04 23:49:34,"21.69℃","50.75%",""
2023/03/04 23:59:34,"21.63℃","50.69%",""
2023/03/05 00:09:34,"21.56℃","50.56%",""
2023/03/05 00:19:34,"21.50℃","50.56%",""
2023/03/05 00:29:34,"21.44℃","50.62%",""
2023/03/05 00:39:34,"21.38℃","50.44%",""
2023/03/05 00:49:34,"21.31℃","50.38%",""
2023/03/05 00:59:34,"21.25℃","50.31%",""
2023/03/05 01:09:34,"21.25℃","50.25%",""
2023/03/05 01:19:34,"21.19℃","50.12%",""
2023/03/05 01:29:34,"21.13℃","50.00%",""
2023/03/05 01:39:34,"21.06℃","49.88%",""
2023/03/05 01:49:34,"21.00℃","49.88%",""
2023/03/05 01:59:34,"20.94℃","49.81%",""
2023/03/05 02:09:34,"20.88℃","49.75%",""
2023/03/05 02:19:34,"20.81℃","49.56%",""
2023/03/05 02:29:34,"20.81℃","49.50%",""
2023/03/05 02:39:34,"20.75℃","49.38%",""
2023/03/05 02:49:34,"20.69℃","49.31%",""
2023/03/05 02:59:34,"20.63℃","49.31%",""
2023/03/05 03:09:34,"20.63℃","49.31%",""
2023/03/05 03:19:34,"20.56℃","49.19%",""
2023/03/05 03:29:34,"20.50℃","49.25%",""
2023/03/05 03:39:34,"20.44℃","49.25%",""
2023/03/05 03:49:34,"20.44℃","49.25%",""
2023/03/05 03:59:34,"20.38℃","49.19%",""
2023/03/05 04:09:34,"20.31℃","49.19%",""
2023/03/05 04:19:34,"20.25℃","49.12%",""
2023/03/05 04:29:34,"20.19℃","49.12%",""
2023/03/05 04:39:34,"20.19℃","49.12%",""
2023/03/05 04:49:34,"20.13℃","49.12%",""
2023/03/05 04:59:34,"20.06℃","49.12%",""
2023/03/05 05:09:34,"20.06℃","49.12%",""
2023/03/05 05:19:34,"20.00℃","49.06%",""
2023/03/05 05:29:34,"19.94℃","49.06%",""
2023/03/05 05:39:34,"19.88℃","49.06%",""
2023/03/05 05:49:34,"19.88℃","49.12%",""
2023/03/05 05:59:34,"19.81℃","49.12%",""
2023/03/05 06:09:34,"19.81℃","49.12%",""
2023/03/05 06:19:34,"19.81℃","49.06%",""
2023/03/05 06:29:34,"19.88℃","48.94%",""
2023/03/05 06:39:34,"19.94℃","49.06%",""
2023/03/05 06:49:34,"20.00℃","49.12%",""
2023/03/05 06:59:34,"20.06℃","49.00%",""
2023/03/05 07:09:34,"20.19℃","48.94%",""
2023/03/05 07:19:34,"20.25℃","48.88%",""
2023/03/05 07:29:34,"20.31℃","48.69%",""
2023/03/05 07:39:34,"20.38℃","48.56%",""
2023/03/05 07:49:34,"20.38℃","48.44%",""
2023/03/05 07:59:34,"20.44℃","48.31%",""
2023/03/05 08:09:34,"20.44℃","48.44%",""
2023/03/05 08:19:34,"20.56℃","48.75%",""
2023/03/05 08:29:34,"20.63℃","48.94%",""
2023/03/05 08:39:34,"20.69℃","49.12%",""
2023/03/05 08:49:34,"20.75℃","48.94%",""
2023/03/05 08:59:34,"20.81℃","49.25%",""
2023/03/05 09:09:34,"20.81℃","48.62%",""
2023/03/05 09:19:34,"20.81℃","48.44%",""
2023/03/05 09:29:34,"20.88℃","48.38%",""
2023/03/05 09:39:34,"20.81℃","48.25%",""
2023/03/05 09:49:34,"20.81℃","48.06%",""
2023/03/05 09:59:34,"20.81℃","48.00%",""
2023/03/05 10:09:34,"20.81℃","47.94%",""
2023/03/05 10:19:34,"20.81℃","47.44%",""
2023/03/05 10:29:34,"20.81℃","47.06%",""
2023/03/05 10:39:34,"20.81℃","46.56%",""
2023/03/05 10:49:34,"20.81℃","46.38%",""
2023/03/05 10:59:34,"20.81℃","46.31%",""
2023/03/05 11:09:34,"20.88℃","46.00%",""
2023/03/05 11:19:34,"20.88℃","45.69%",""
2023/03/05 11:29:34,"20.81℃","45.50%",""
2023/03/05 11:39:34,"20.81℃","45.38%",""
2023/03/05 11:49:34,"20.75℃","45.62%",""
2023/03/05 11:59:34,"20.81℃","46.12%",""
2023/03/05 12:09:34,"20.81℃","46.38%",""
2023/03/05 12:19:34,"20.88℃","46.56%",""
2023/03/05 12:29:34,"20.88℃","46.50%",""
2023/03/05 12:39:34,"20.88℃","46.44%",""
2023/03/05 12:49:34,"20.94℃","47.06%",""
2023/03/05 12:59:34,"20.94℃","48.88%",""
2023/03/05 13:09:34,"21.00℃","51.44%",""
2023/03/05 13:19:34,"21.13℃","52.81%",""
2023/03/05 13:29:34,"21.25℃","53.06%",""
2023/03/05 13:39:34,"21.31℃","52.62%",""
2023/03/05 13:49:34,"21.31℃","53.00%",""
2023/03/05 13:59:34,"21.31℃","52.50%",""
2023/03/05 14:09:34,"21.31℃","52.50%",""
2023/03/05 14:19:34,"21.31℃","52.38%",""
2023/03/05 14:29:34,"21.25℃","53.12%",""
2023/03/05 14:39:34,"21.25℃","53.25%",""
2023/03/05 14:49:34,"21.25℃","54.38%",""
2023/03/05 14:59:34,"21.25℃","54.12%",""
2023/03/05 15:09:34,"21.19℃","53.62%",""
2023/03/05 15:19:34,"21.19℃","53.38%",""
2023/03/05 15:29:34,"21.19℃","53.25%",""
2023/03/05 15:39:34,"21.13℃","53.19%",""
2023/03/05 15:49:34,"21.19℃","54.12%",""
2023/03/05 15:59:34,"21.19℃","53.00%",""
2023/03/05 16:09:34,"21.19℃","52.75%",""
2023/03/05 16:19:34,"21.19℃","52.44%",""
2023/03/05 16:29:34,"21.19℃","52.12%",""
2023/03/05 16:39:34,"21.19℃","52.06%",""
2023/03/05 16:49:34,"21.25℃","51.69%",""
2023/03/05 16:59:34,"21.19℃","51.44%",""
2023/03/05 17:09:34,"21.25℃","51.94%",""
2023/03/05 17:19:34,"21.25℃","52.19%",""
2023/03/05 17:29:34,"21.25℃","52.44%",""
2023/03/05 17:39:34,"21.25℃","52.50%",""
2023/03/05 17:49:34,"21.31℃","52.94%",""
2023/03/05 17:59:34,"21.25℃","53.75%",""
2023/03/05 18:09:34,"21.25℃","54.38%",""
2023/03/05 18:19:34,"21.25℃","54.62%",""
2023/03/05 18:29:34,"21.25℃","54.75%",""
2023/03/05 18:39:34,"21.25℃","54.81%",""
2023/03/05 18:49:34,"21.19℃","54.69%",""
2023/03/05 18:59:34,"21.19℃","54.75%",""
2023/03/05 19:09:34,"21.19℃","54.94%",""
2023/03/05 19:19:34,"21.19℃","54.62%",""
2023/03/05 19:29:34,"21.31℃","55.31%",""
2023/03/05 19:39:34,"21.38℃","55.25%",""
2023/03/05 19:49:34,"21.44℃","55.81%",""
2023/03/05 19:59:34,"21.44℃","55.19%",""
2023/03/05 20:09:34,"21.44℃","55.00%",""
2023/03/05 20:19:34,"21.44℃","55.25%",""
2023/03/05 20:29:34,"21.44℃","54.94%",""
2023/03/05 20:39:34,"21.44℃","54.81%",""
2023/03/05 20:49:34,"21.44℃","55.12%",""
2023/03/05 20:59:34,"21.44℃","55.12%",""
2023/03/05 21:09:34,"21.44℃","55.00%",""
2023/03/05 21:19:34,"21.44℃","54.88%",""
2023/03/05 21:29:34,"21.50℃","54.88%",""
2023/03/05 21:39:34,"21.50℃","55.06%",""
2023/03/05 21:49:34,"21.44℃","55.19%",""
2023/03/05 21:59:34,"21.44℃","54.88%",""
2023/03/05 22:09:34,"21.38℃","54.88%",""
2023/03/05 22:19:34,"21.31℃","54.88%",""
2023/03/05 22:29:34,"21.31℃","54.81%",""
2023/03/05 22:39:34,"21.31℃","54.81%",""
2023/03/05 22:49:34,"21.25℃","54.75%",""
2023/03/05 22:59:34,"21.25℃","54.69%",""
2023/03/05 23:09:34,"21.19℃","54.62%",""
2023/03/05 23:19:34,"21.19℃","54.62%",""
2023/03/05 23:29:34,"21.13℃","54.56%",""
2023/03/05 23:39:34,"21.06℃","54.81%",""
2023/03/05 23:49:34,"21.06℃","54.75%",""
2023/03/05 23:59:34,"21.00℃","54.94%",""
2023/03/06 00:09:34,"20.94℃","55.12%",""
2023/03/06 00:19:34,"20.88℃","55.12%",""
2023/03/06 00:29:34,"20.88℃","55.06%",""
2023/03/06 00:39:34,"20.81℃","54.94%",""
2023/03/06 00:49:34,"20.75℃","54.88%",""
2023/03/06 00:59:34,"20.69℃","54.81%",""
2023/03/06 01:09:34,"20.63℃","54.81%",""
2023/03/06 01:19:34,"20.56℃","54.81%",""
2023/03/06 01:29:34,"20.56℃","54.62%",""
2023/03/06 01:39:34,"20.50℃","54.56%",""
2023/03/06 01:49:34,"20.44℃","54.56%",""
2023/03/06 01:59:34,"20.44℃","54.44%",""
2023/03/06 02:09:34,"20.38℃","54.38%",""
2023/03/06 02:19:34,"20.31℃","54.50%",""
2023/03/06 02:29:34,"20.31℃","54.44%",""
2023/03/06 02:39:34,"20.25℃","54.44%",""
2023/03/06 02:49:34,"20.19℃","54.19%",""
2023/03/06 02:59:34,"20.19℃","54.25%",""
2023/03/06 03:09:34,"20.19℃","54.50%",""
2023/03/06 03:19:34,"20.13℃","54.56%",""
2023/03/06 03:29:34,"20.06℃","54.56%",""
2023/03/06 03:39:34,"20.06℃","54.56%",""
2023/03/06 03:49:34,"20.00℃","54.56%",""
2023/03/06 03:59:34,"20.00℃","54.50%",""
2023/03/06 04:09:34,"19.94℃","54.44%",""
2023/03/06 04:19:34,"19.88℃","54.31%",""
2023/03/06 04:29:34,"19.88℃","54.19%",""
2023/03/06 04:39:34,"19.81℃","54.19%",""
2023/03/06 04:49:34,"19.81℃","54.12%",""
2023/03/06 04:59:34,"19.75℃","54.00%",""
2023/03/06 05:09:34,"19.75℃","53.94%",""
2023/03/06 05:19:34,"19.69℃","53.81%",""
2023/03/06 05:29:34,"19.69℃","53.88%",""
2023/03/06 05:39:34,"19.63℃","53.94%",""
2023/03/06 05:49:34,"19.63℃","53.75%",""
2023/03/06 05:59:34,"19.56℃","53.88%",""
2023/03/06 06:09:34,"19.56℃","53.94%",""
2023/03/06 06:19:34,"19.63℃","53.81%",""
2023/03/06 06:29:34,"19.63℃","53.81%",""
2023/03/06 06:39:34,"19.75℃","53.94%",""
2023/03/06 06:49:34,"19.81℃","53.69%",""
2023/03/06 06:59:34,"19.88℃","53.62%",""
2023/03/06 07:09:34,"19.94℃","53.31%",""
2023/03/06 07:19:34,"20.00℃","52.94%",""
2023/03/06 07:29:34,"20.06℃","52.62%",""
2023/03/06 07:39:34,"20.13℃","52.31%",""
2023/03/06 07:49:34,"20.19℃","52.31%",""
2023/03/06 07:59:34,"20.19℃","52.69%",""
2023/03/06 08:09:34,"20.31℃","52.50%",""
2023/03/06 08:19:34,"20.31℃","52.56%",""
2023/03/06 08:29:34,"20.38℃","52.75%",""
2023/03/06 08:39:34,"20.38℃","52.81%",""
2023/03/06 08:49:34,"20.44℃","52.50%",""
2023/03/06 08:59:34,"20.44℃","52.38%",""
2023/03/06 09:09:34,"20.44℃","52.38%",""
2023/03/06 09:19:34,"20.38℃","52.50%",""
2023/03/06 09:29:34,"20.38℃","52.50%",""
2023/03/06 09:39:34,"20.38℃","52.56%",""
2023/03/06 09:49:34,"20.44℃","52.50%",""
2023/03/06 09:59:34,"20.44℃","52.50%",""
2023/03/06 10:09:34,"20.50℃","52.38%",""
2023/03/06 10:19:34,"20.44℃","52.00%",""
2023/03/06 10:29:34,"20.44℃","53.31%",""
2023/03/06 10:39:34,"20.44℃","52.75%",""
2023/03/06 10:49:34,"20.44℃","52.56%",""
2023/03/06 10:59:34,"20.50℃","52.62%",""
2023/03/06 11:09:34,"20.56℃","52.50%",""
2023/03/06 11:19:34,"20.63℃","52.62%",""
2023/03/06 11:29:34,"20.63℃","52.56%",""
2023/03/06 11:39:34,"20.69℃","52.44%",""
2023/03/06 11:49:34,"20.69℃","52.38%",""
2023/03/06 11:59:34,"20.69℃","52.38%",""
2023/03/06 12:09:34,"20.75℃","52.62%",""
2023/03/06 12:19:34,"20.75℃","53.06%",""
2023/03/06 12:29:34,"20.75℃","53.31%",""
2023/03/06 12:39:34,"20.81℃","53.56%",""
2023/03/06 12:49:34,"20.81℃","53.69%",""
2023/03/06 12:59:34,"20.81℃","53.75%",""
2023/03/06 13:09:34,"20.81℃","54.38%",""
2023/03/06 13:19:34,"20.81℃","54.25%",""
2023/03/06 13:29:34,"20.88℃","55.25%",""
2023/03/06 13:39:34,"21.00℃","56.31%",""
2023/03/06 13:49:34,"21.00℃","58.25%",""
2023/03/06 13:59:34,"21.13℃","59.25%",""
2023/03/06 14:09:34,"21.13℃","59.44%",""
2023/03/06 14:19:34,"21.13℃","58.38%",""
2023/03/06 14:29:34,"21.06℃","58.06%",""
2023/03/06 14:39:34,"21.06℃","58.06%",""
2023/03/06 14:49:34,"21.00℃","58.06%",""
2023/03/06 14:59:34,"21.00℃","58.00%",""
2023/03/06 15:09:34,"20.94℃","58.06%",""
2023/03/06 15:19:34,"20.94℃","58.06%",""
2023/03/06 15:29:34,"20.94℃","58.25%",""
2023/03/06 15:39:34,"20.88℃","58.44%",""
2023/03/06 15:49:34,"20.94℃","58.50%",""
2023/03/06 15:59:34,"20.94℃","58.75%",""
2023/03/06 16:09:34,"21.06℃","58.81%",""
2023/03/06 16:19:34,"21.06℃","59.00%",""
2023/03/06 16:29:34,"21.13℃","58.88%",""
2023/03/06 16:39:34,"21.13℃","58.94%",""
2023/03/06 16:49:34,"21.13℃","58.94%",""
2023/03/06 16:59:34,"21.19℃","59.00%",""
2023/03/06 17:09:34,"21.19℃","58.88%",""
2023/03/06 17:19:34,"21.19℃","58.88%",""
2023/03/06 17:29:34,"21.19℃","58.81%",""
2023/03/06 17:39:34,"21.19℃","58.81%",""
2023/03/06 17:49:34,"21.19℃","58.75%",""
2023/03/06 17:59:34,"21.25℃","58.62%",""
2023/03/06 18:09:34,"21.25℃","58.50%",""
2023/03/06 18:19:34,"21.25℃","58.62%",""
2023/03/06 18:29:34,"21.25℃","58.62%",""
2023/03/06 18:39:34,"21.25℃","58.81%",""
2023/03/06 18:49:34,"21.25℃","59.06%",""
2023/03/06 18:59:34,"21.25℃","59.19%",""
2023/03/06 19:09:34,"21.38℃","59.12%",""
2023/03/06 19:19:34,"21.50℃","59.50%",""
2023/03/06 19:29:34,"21.69℃","61.25%",""
2023/03/06 19:39:34,"21.81℃","63.56%",""
2023/03/06 19:49:34,"21.94℃","62.31%",""
2023/03/06 19:59:34,"21.94℃","61.00%",""
2023/03/06 20:09:34,"21.94℃","60.44%",""
2023/03/06 20:19:34,"21.88℃","60.31%",""
2023/03/06 20:29:34,"21.75℃","60.88%",""
2023/03/06 20:39:34,"21.69℃","60.62%",""
2023/03/06 20:49:34,"21.63℃","60.44%",""
2023/03/06 20:59:34,"21.56℃","60.31%",""
2023/03/06 21:09:34,"21.56℃","60.19%",""
2023/03/06 21:19:34,"21.50℃","60.12%",""
2023/03/06 21:29:34,"21.56℃","60.12%",""
2023/03/06 21:39:34,"21.50℃","59.88%",""
2023/03/06 21:49:34,"21.50℃","59.88%",""
2023/03/06 21:59:34,"21.44℃","60.06%",""
2023/03/06 22:09:34,"21.44℃","59.88%",""
2023/03/06 22:19:34,"21.38℃","59.75%",""
2023/03/06 22:29:34,"21.38℃","59.56%",""
2023/03/06 22:39:34,"21.31℃","59.19%",""
2023/03/06 22:49:34,"21.31℃","58.94%",""
2023/03/06 22:59:34,"21.25℃","58.88%",""
2023/03/06 23:09:34,"21.25℃","58.88%",""
2023/03/06 23:19:34,"21.19℃","58.69%",""
2023/03/06 23:29:34,"21.13℃","58.69%",""
2023/03/06 23:39:34,"21.06℃","58.62%",""
2023/03/06 23:49:34,"21.00℃","58.88%",""
2023/03/06 23:59:34,"20.94℃","58.75%",""
2023/03/07 00:09:34,"20.94℃","58.56%",""
2023/03/07 00:19:34,"20.81℃","58.38%",""
2023/03/07 00:29:34,"20.81℃","58.19%",""
2023/03/07 00:39:34,"20.75℃","57.81%",""
2023/03/07 00:49:34,"20.69℃","57.62%",""
2023/03/07 00:59:34,"20.63℃","57.44%",""
2023/03/07 01:09:34,"20.56℃","57.31%",""
2023/03/07 01:19:34,"20.56℃","56.81%",""
2023/03/07 01:29:34,"20.50℃","56.75%",""
2023/03/07 01:39:34,"20.44℃","56.56%",""
2023/03/07 01:49:34,"20.44℃","56.31%",""
2023/03/07 01:59:34,"20.38℃","56.12%",""
2023/03/07 02:09:34,"20.38℃","56.06%",""
2023/03/07 02:19:34,"20.31℃","55.88%",""
2023/03/07 02:29:34,"20.25℃","55.81%",""
2023/03/07 02:39:34,"20.25℃","56.00%",""
2023/03/07 02:49:34,"20.19℃","56.00%",""
2023/03/07 02:59:34,"20.19℃","55.81%",""
2023/03/07 03:09:34,"20.13℃","55.81%",""
2023/03/07 03:19:34,"20.13℃","55.75%",""
2023/03/07 03:29:34,"20.06℃","55.62%",""
2023/03/07 03:39:34,"20.00℃","55.62%",""
2023/03/07 03:49:34,"20.00℃","55.62%",""
2023/03/07 03:59:34,"19.94℃","55.50%",""
2023/03/07 04:09:34,"19.88℃","55.56%",""
2023/03/07 04:19:34,"19.88℃","55.44%",""
2023/03/07 04:29:34,"19.81℃","55.31%",""
2023/03/07 04:39:34,"19.81℃","55.19%",""
2023/03/07 04:49:34,"19.75℃","55.12%",""
2023/03/07 04:59:34,"19.75℃","54.94%",""
2023/03/07 05:09:34,"19.69℃","54.69%",""
2023/03/07 05:19:34,"19.69℃","54.69%",""
2023/03/07 05:29:34,"19.63℃","54.62%",""
2023/03/07 05:39:34,"19.63℃","54.56%",""
2023/03/07 05:49:34,"19.56℃","54.50%",""
2023/03/07 05:59:34,"19.50℃","54.44%",""
2023/03/07 06:09:34,"19.50℃","54.50%",""
2023/03/07 06:19:34,"19.56℃","54.38%",""
2023/03/07 06:29:34,"19.63℃","55.06%",""
2023/03/07 06:39:34,"19.75℃","55.88%",""
2023/03/07 06:49:34,"19.81℃","55.81%",""
2023/03/07 06:59:34,"19.88℃","55.38%",""
2023/03/07 07:09:34,"20.00℃","55.06%",""
2023/03/07 07:19:34,"20.13℃","54.56%",""
2023/03/07 07:29:34,"20.19℃","54.06%",""
2023/03/07 07:39:34,"20.25℃","53.94%",""
2023/03/07 07:49:34,"20.31℃","53.81%",""
2023/03/07 07:59:34,"20.31℃","54.62%",""
