"Date","Temp","Umidità","Remark"
2023/03/26 01:54:17,"20.81℃","59.75%",""
2023/03/26 03:04:17,"20.81℃","59.44%",""
2023/03/26 03:14:17,"20.75℃","59.50%",""
2023/03/26 03:24:17,"20.75℃","59.38%",""
2023/03/26 03:34:17,"20.69℃","59.31%",""
2023/03/26 03:44:17,"20.69℃","59.38%",""
2023/03/26 03:54:17,"20.63℃","58.62%",""
2023/03/26 04:04:17,"20.63℃","58.06%",""
2023/03/26 04:14:17,"20.56℃","57.69%",""
2023/03/26 04:24:17,"20.56℃","57.44%",""
2023/03/26 04:34:17,"20.56℃","57.25%",""
2023/03/26 04:44:17,"20.50℃","57.12%",""
2023/03/26 04:54:17,"20.50℃","56.94%",""
2023/03/26 05:04:17,"20.44℃","57.31%",""
2023/03/26 05:14:17,"20.44℃","57.44%",""
2023/03/26 05:24:17,"20.38℃","57.56%",""
2023/03/26 05:34:17,"20.38℃","57.62%",""
2023/03/26 05:44:17,"20.38℃","57.31%",""
2023/03/26 05:54:17,"20.31℃","57.31%",""
2023/03/26 06:04:17,"20.31℃","57.25%",""
2023/03/26 06:14:17,"20.31℃","56.69%",""
2023/03/26 06:24:17,"20.44℃","56.50%",""
2023/03/26 06:34:17,"20.63℃","56.00%",""
2023/03/26 06:44:17,"20.81℃","56.88%",""
2023/03/26 06:54:17,"21.13℃","56.62%",""
2023/03/26 07:04:17,"21.31℃","56.19%",""
2023/03/26 07:14:17,"21.50℃","55.88%",""
2023/03/26 07:24:17,"21.63℃","55.56%",""
2023/03/26 07:34:17,"21.75℃","55.50%",""
2023/03/26 07:44:17,"21.88℃","55.12%",""
2023/03/26 07:54:17,"21.94℃","54.88%",""
2023/03/26 08:04:17,"22.06℃","54.62%",""
2023/03/26 08:14:17,"22.06℃","54.38%",""
2023/03/26 08:24:17,"22.13℃","54.06%",""
2023/03/26 08:34:17,"22.19℃","53.88%",""
2023/03/26 08:44:17,"22.25℃","53.56%",""
2023/03/26 08:54:17,"22.25℃","53.38%",""
2023/03/26 09:04:17,"22.19℃","53.31%",""
2023/03/26 09:14:17,"22.13℃","53.25%",""
2023/03/26 09:24:17,"22.06℃","53.12%",""
2023/03/26 09:34:17,"22.06℃","52.88%",""
2023/03/26 09:44:17,"22.06℃","52.81%",""
2023/03/26 09:54:17,"22.06℃","53.00%",""
2023/03/26 10:04:17,"22.06℃","52.94%",""
2023/03/26 10:14:17,"21.81℃","53.00%",""
2023/03/26 10:24:17,"21.75℃","53.44%",""
2023/03/26 10:34:17,"21.63℃","52.88%",""
2023/03/26 10:44:17,"21.56℃","52.88%",""
2023/03/26 10:54:17,"21.56℃","52.88%",""
2023/03/26 11:04:17,"21.56℃","52.81%",""
2023/03/26 11:14:17,"21.75℃","53.75%",""
2023/03/26 11:24:17,"21.88℃","53.50%",""
2023/03/26 11:34:17,"21.75℃","52.88%",""
2023/03/26 11:44:17,"21.63℃","52.25%",""
2023/03/26 11:54:17,"21.88℃","73.19%",""
2023/03/26 12:04:17,"22.00℃","64.50%",""
2023/03/26 12:14:17,"22.94℃","65.06%",""
2023/03/26 12:24:17,"22.38℃","57.69%",""
2023/03/26 12:34:17,"22.00℃","57.81%",""
2023/03/26 12:44:17,"21.75℃","56.00%",""
2023/03/26 12:54:17,"21.56℃","55.62%",""
2023/03/26 13:04:17,"21.44℃","56.25%",""
2023/03/26 13:14:17,"21.38℃","57.31%",""
2023/03/26 13:24:17,"21.25℃","58.12%",""
2023/03/26 13:34:17,"21.19℃","59.75%",""
2023/03/26 13:44:17,"21.19℃","60.00%",""
2023/03/26 13:54:17,"21.06℃","60.06%",""
2023/03/26 14:04:17,"21.06℃","58.62%",""
2023/03/26 14:14:17,"21.00℃","59.06%",""
2023/03/26 14:24:17,"21.00℃","59.06%",""
2023/03/26 14:34:17,"20.94℃","58.56%",""
2023/03/26 14:44:17,"20.88℃","56.06%",""
2023/03/26 14:54:17,"20.75℃","55.19%",""
2023/03/26 15:04:17,"20.69℃","55.06%",""
2023/03/26 15:14:17,"20.44℃","53.56%",""
2023/03/26 15:24:17,"20.38℃","54.69%",""
2023/03/26 15:34:17,"20.38℃","53.31%",""
2023/03/26 15:44:17,"20.38℃","54.38%",""
2023/03/26 15:54:17,"20.44℃","54.00%",""
2023/03/26 16:04:17,"20.44℃","53.25%",""
2023/03/26 16:14:17,"20.38℃","53.88%",""
2023/03/26 16:24:17,"20.38℃","53.12%",""
2023/03/26 16:34:17,"20.38℃","53.62%",""
2023/03/26 16:44:17,"20.38℃","53.69%",""
2023/03/26 16:54:17,"20.31℃","52.94%",""
2023/03/26 17:04:17,"20.25℃","52.50%",""
2023/03/26 17:14:17,"20.31℃","53.12%",""
2023/03/26 17:24:17,"20.31℃","52.94%",""
2023/03/26 17:34:17,"20.31℃","52.62%",""
2023/03/26 17:44:17,"20.38℃","53.06%",""
2023/03/26 17:54:17,"20.56℃","53.19%",""
2023/03/26 18:04:17,"20.69℃","53.00%",""
2023/03/26 18:14:17,"20.81℃","52.81%",""
2023/03/26 18:24:17,"20.88℃","52.81%",""
2023/03/26 18:34:17,"20.88℃","52.88%",""
2023/03/26 18:44:17,"20.94℃","52.62%",""
2023/03/26 18:54:17,"20.94℃","52.62%",""
2023/03/26 19:04:17,"20.94℃","52.69%",""
2023/03/26 19:14:17,"20.94℃","52.62%",""
2023/03/26 19:24:17,"21.00℃","52.94%",""
2023/03/26 19:34:17,"21.06℃","53.06%",""
2023/03/26 19:44:17,"21.06℃","52.81%",""
2023/03/26 19:54:17,"21.13℃","52.62%",""
2023/03/26 20:04:17,"21.13℃","52.38%",""
2023/03/26 20:14:17,"21.13℃","52.25%",""
2023/03/26 20:24:17,"21.13℃","52.12%",""
2023/03/26 20:34:17,"21.19℃","52.06%",""
2023/03/26 20:44:17,"21.19℃","51.94%",""
2023/03/26 20:54:17,"21.19℃","51.88%",""
2023/03/26 21:04:17,"21.19℃","51.81%",""
2023/03/26 21:14:17,"21.25℃","51.75%",""
2023/03/26 21:24:17,"21.19℃","51.62%",""
2023/03/26 21:34:17,"21.19℃","51.69%",""
2023/03/26 21:44:17,"21.13℃","51.69%",""
2023/03/26 21:54:17,"21.19℃","52.44%",""
2023/03/26 22:04:17,"21.25℃","52.56%",""
2023/03/26 22:14:17,"21.25℃","52.31%",""
2023/03/26 22:24:17,"21.25℃","52.31%",""
2023/03/26 22:34:17,"21.25℃","52.25%",""
2023/03/26 22:44:17,"21.25℃","52.12%",""
2023/03/26 22:54:17,"21.19℃","52.06%",""
2023/03/26 23:04:17,"21.19℃","52.06%",""
2023/03/26 23:14:17,"21.13℃","52.12%",""
2023/03/26 23:24:17,"21.13℃","52.38%",""
2023/03/26 23:34:17,"21.06℃","52.75%",""
2023/03/26 23:44:17,"21.19℃","53.62%",""
2023/03/26 23:54:17,"21.25℃","54.06%",""
2023/03/27 00:04:17,"21.13℃","54.06%",""
2023/03/27 00:14:17,"21.06℃","54.12%",""
2023/03/27 00:24:17,"20.94℃","54.12%",""
2023/03/27 00:34:17,"20.94℃","54.19%",""
2023/03/27 00:44:17,"20.88℃","54.25%",""
2023/03/27 00:54:17,"20.81℃","54.06%",""
2023/03/27 01:04:17,"20.75℃","54.12%",""
2023/03/27 01:14:17,"20.69℃","54.19%",""
2023/03/27 01:24:17,"20.63℃","54.25%",""
2023/03/27 01:34:17,"20.63℃","54.31%",""
2023/03/27 01:44:17,"20.56℃","54.38%",""
2023/03/27 01:54:17,"20.50℃","54.50%",""
2023/03/27 02:04:17,"20.50℃","54.62%",""
2023/03/27 02:14:17,"20.44℃","54.62%",""
2023/03/27 02:24:17,"20.38℃","54.62%",""
2023/03/27 02:34:17,"20.38℃","54.69%",""
2023/03/27 02:44:17,"20.31℃","54.69%",""
2023/03/27 02:54:17,"20.31℃","54.69%",""
2023/03/27 03:04:17,"20.25℃","54.75%",""
2023/03/27 03:14:17,"20.19℃","54.69%",""
2023/03/27 03:24:17,"20.19℃","54.62%",""
2023/03/27 03:34:17,"20.13℃","54.62%",""
2023/03/27 03:44:17,"20.06℃","54.56%",""
2023/03/27 03:54:17,"20.06℃","54.75%",""
2023/03/27 04:04:17,"20.06℃","54.81%",""
2023/03/27 04:14:17,"20.00℃","54.81%",""
2023/03/27 04:24:17,"19.94℃","54.50%",""
2023/03/27 04:34:17,"19.94℃","54.44%",""
2023/03/27 04:44:17,"19.88℃","54.31%",""
2023/03/27 04:54:17,"19.88℃","53.88%",""
2023/03/27 05:04:17,"19.81℃","53.56%",""
2023/03/27 05:14:17,"19.81℃","53.19%",""
2023/03/27 05:24:17,"19.75℃","52.94%",""
2023/03/27 05:34:17,"19.75℃","52.75%",""
2023/03/27 05:44:17,"19.69℃","52.50%",""
2023/03/27 05:54:17,"19.69℃","52.31%",""
2023/03/27 06:04:17,"19.63℃","52.12%",""
2023/03/27 06:14:17,"19.69℃","52.12%",""
2023/03/27 06:24:17,"19.75℃","52.19%",""
2023/03/27 06:34:17,"19.94℃","52.12%",""
2023/03/27 06:44:17,"20.25℃","53.00%",""
2023/03/27 06:54:17,"20.44℃","52.75%",""
2023/03/27 07:04:17,"20.63℃","52.50%",""
2023/03/27 07:14:17,"20.81℃","52.19%",""
2023/03/27 07:24:17,"20.94℃","52.12%",""
2023/03/27 07:34:17,"21.06℃","51.81%",""
2023/03/27 07:44:17,"21.19℃","51.62%",""
2023/03/27 07:54:17,"21.31℃","51.44%",""
2023/03/27 08:04:17,"21.38℃","51.31%",""
2023/03/27 08:14:17,"21.44℃","51.12%",""
2023/03/27 08:24:17,"21.50℃","51.00%",""
2023/03/27 08:34:17,"21.56℃","50.81%",""
2023/03/27 08:44:17,"21.63℃","50.69%",""
2023/03/27 08:54:17,"21.44℃","50.38%",""
2023/03/27 09:04:17,"21.25℃","49.00%",""
2023/03/27 09:14:17,"21.13℃","46.44%",""
2023/03/27 09:24:17,"20.94℃","44.44%",""
2023/03/27 09:34:17,"20.88℃","43.81%",""
2023/03/27 09:44:17,"20.81℃","42.94%",""
2023/03/27 09:54:17,"20.81℃","42.38%",""
2023/03/27 10:04:17,"20.75℃","41.19%",""
2023/03/27 10:14:17,"20.75℃","39.88%",""
2023/03/27 10:24:17,"20.63℃","38.81%",""
2023/03/27 10:34:17,"20.56℃","38.75%",""
2023/03/27 10:44:17,"20.50℃","38.69%",""
2023/03/27 10:54:17,"20.63℃","38.75%",""
2023/03/27 11:04:17,"20.63℃","37.94%",""
2023/03/27 11:14:17,"20.69℃","36.88%",""
2023/03/27 11:24:17,"20.69℃","36.44%",""
2023/03/27 11:34:17,"20.69℃","36.75%",""
2023/03/27 11:44:17,"20.69℃","36.50%",""
2023/03/27 11:54:17,"20.69℃","36.12%",""
2023/03/27 12:04:17,"20.69℃","34.81%",""
2023/03/27 12:14:17,"20.69℃","34.31%",""
2023/03/27 12:24:17,"20.69℃","33.81%",""
2023/03/27 12:34:17,"20.69℃","33.00%",""
2023/03/27 12:44:17,"20.69℃","33.19%",""
2023/03/27 12:54:17,"20.81℃","34.94%",""
2023/03/27 13:04:17,"20.81℃","34.50%",""
2023/03/27 13:14:17,"20.81℃","33.94%",""
2023/03/27 13:24:17,"20.81℃","33.00%",""
2023/03/27 13:34:17,"20.75℃","31.38%",""
2023/03/27 13:44:17,"20.81℃","31.88%",""
2023/03/27 13:54:17,"20.81℃","32.50%",""
2023/03/27 14:04:17,"20.81℃","31.88%",""
2023/03/27 14:14:17,"20.75℃","31.25%",""
2023/03/27 14:24:17,"20.69℃","29.81%",""
2023/03/27 14:34:17,"20.63℃","30.06%",""
2023/03/27 14:44:17,"20.56℃","29.50%",""
2023/03/27 14:54:17,"20.50℃","29.56%",""
2023/03/27 15:04:17,"20.56℃","31.06%",""
2023/03/27 15:14:17,"20.50℃","30.88%",""
2023/03/27 15:24:17,"20.44℃","30.56%",""
2023/03/27 15:34:17,"20.38℃","30.06%",""
2023/03/27 15:44:17,"20.38℃","29.75%",""
2023/03/27 15:54:17,"20.50℃","29.94%",""
2023/03/27 16:04:17,"20.50℃","29.69%",""
2023/03/27 16:14:17,"20.56℃","29.44%",""
2023/03/27 16:24:17,"20.50℃","28.06%",""
2023/03/27 16:34:17,"20.50℃","28.06%",""
2023/03/27 16:44:17,"20.50℃","27.69%",""
2023/03/27 16:54:17,"20.75℃","50.00%",""
2023/03/27 17:04:17,"21.19℃","68.06%",""
2023/03/27 17:14:17,"21.25℃","59.50%",""
2023/03/27 17:24:17,"21.13℃","50.31%",""
2023/03/27 17:34:17,"21.63℃","52.94%",""
2023/03/27 17:44:17,"21.31℃","44.50%",""
2023/03/27 17:54:17,"21.13℃","40.56%",""
2023/03/27 18:04:17,"21.00℃","37.56%",""
2023/03/27 18:14:17,"20.94℃","35.62%",""
2023/03/27 18:24:17,"20.88℃","35.12%",""
2023/03/27 18:34:17,"20.88℃","35.12%",""
2023/03/27 18:44:17,"20.88℃","33.94%",""
2023/03/27 18:54:17,"20.81℃","32.69%",""
2023/03/27 19:04:17,"20.81℃","37.56%",""
2023/03/27 19:14:17,"20.88℃","40.56%",""
2023/03/27 19:24:17,"20.94℃","38.75%",""
2023/03/27 19:34:17,"21.19℃","63.62%",""
2023/03/27 19:44:17,"21.63℃","50.88%",""
2023/03/27 19:54:17,"20.50℃","38.75%",""
2023/03/27 20:04:17,"20.50℃","44.12%",""
2023/03/27 20:14:17,"20.50℃","44.69%",""
2023/03/27 20:24:17,"20.50℃","44.25%",""
2023/03/27 20:34:17,"20.44℃","44.50%",""
2023/03/27 20:44:17,"20.38℃","44.62%",""
2023/03/27 20:54:17,"20.38℃","44.75%",""
2023/03/27 21:04:17,"20.38℃","44.38%",""
2023/03/27 21:14:17,"20.44℃","44.25%",""
2023/03/27 21:24:17,"20.44℃","42.75%",""
2023/03/27 21:34:17,"20.38℃","41.75%",""
2023/03/27 21:44:17,"20.50℃","37.56%",""
2023/03/27 21:54:17,"20.56℃","36.19%",""
2023/03/27 22:04:17,"20.69℃","33.94%",""
2023/03/27 22:14:17,"20.69℃","31.94%",""
2023/03/27 22:24:17,"20.69℃","31.38%",""
2023/03/27 22:34:17,"20.63℃","29.50%",""
2023/03/27 22:44:17,"20.50℃","29.25%",""
2023/03/27 22:54:17,"20.44℃","29.62%",""
2023/03/27 23:04:17,"20.38℃","30.56%",""
2023/03/27 23:14:17,"20.25℃","30.19%",""
2023/03/27 23:24:17,"20.19℃","31.31%",""
2023/03/27 23:34:17,"20.19℃","33.81%",""
2023/03/27 23:44:17,"20.19℃","35.12%",""
2023/03/27 23:54:17,"20.19℃","36.31%",""
2023/03/28 00:04:17,"20.25℃","36.44%",""
2023/03/28 00:14:17,"20.19℃","37.56%",""
2023/03/28 00:24:17,"20.13℃","38.12%",""
2023/03/28 00:34:17,"20.13℃","38.56%",""
2023/03/28 00:44:17,"20.06℃","38.75%",""
2023/03/28 00:54:17,"20.06℃","39.06%",""
2023/03/28 01:04:17,"20.00℃","39.25%",""
2023/03/28 01:14:17,"20.00℃","39.50%",""
2023/03/28 01:24:17,"19.94℃","39.44%",""
2023/03/28 01:34:17,"19.88℃","39.62%",""
2023/03/28 01:44:17,"19.88℃","39.69%",""
2023/03/28 01:54:17,"19.81℃","39.69%",""
2023/03/28 02:04:17,"19.75℃","39.75%",""
2023/03/28 02:14:17,"19.69℃","39.81%",""
2023/03/28 02:24:17,"19.69℃","40.19%",""
2023/03/28 02:34:17,"19.63℃","40.44%",""
2023/03/28 02:44:17,"19.63℃","40.50%",""
2023/03/28 02:54:17,"19.56℃","41.06%",""
2023/03/28 03:04:17,"19.50℃","41.19%",""
2023/03/28 03:14:17,"19.50℃","41.31%",""
2023/03/28 03:24:17,"19.44℃","41.31%",""
2023/03/28 03:34:17,"19.38℃","41.31%",""
2023/03/28 03:44:17,"19.38℃","41.44%",""
2023/03/28 03:54:17,"19.38℃","41.44%",""
2023/03/28 04:04:17,"19.31℃","41.50%",""
2023/03/28 04:14:17,"19.31℃","41.56%",""
2023/03/28 04:24:17,"19.25℃","41.56%",""
2023/03/28 04:34:17,"19.19℃","41.38%",""
2023/03/28 04:44:17,"19.13℃","41.31%",""
2023/03/28 04:54:17,"19.13℃","41.38%",""
2023/03/28 05:04:17,"19.13℃","41.44%",""
2023/03/28 05:14:17,"19.06℃","41.12%",""
2023/03/28 05:24:17,"19.00℃","41.06%",""
2023/03/28 05:34:17,"19.00℃","41.12%",""
2023/03/28 05:44:17,"18.94℃","41.19%",""
2023/03/28 05:54:17,"18.94℃","41.19%",""
2023/03/28 06:04:17,"18.88℃","41.06%",""
2023/03/28 06:14:17,"19.00℃","41.06%",""
2023/03/28 06:24:17,"19.13℃","41.19%",""
2023/03/28 06:34:17,"19.38℃","41.12%",""
2023/03/28 06:44:17,"19.69℃","41.06%",""
2023/03/28 06:54:17,"19.88℃","40.88%",""
2023/03/28 07:04:17,"20.06℃","40.88%",""
2023/03/28 07:14:17,"20.25℃","40.75%",""
2023/03/28 07:24:17,"20.44℃","40.50%",""
2023/03/28 07:34:17,"20.56℃","40.25%",""
2023/03/28 07:44:17,"20.81℃","41.56%",""
2023/03/28 07:54:17,"20.81℃","41.06%",""
2023/03/28 08:04:17,"20.81℃","41.12%",""
2023/03/28 08:14:17,"20.81℃","40.88%",""
2023/03/28 08:24:17,"20.81℃","40.88%",""
2023/03/28 08:34:17,"20.81℃","40.69%",""
2023/03/28 08:44:17,"20.81℃","40.56%",""
2023/03/28 08:54:17,"20.81℃","40.31%",""
2023/03/28 09:04:17,"20.75℃","40.19%",""
2023/03/28 09:14:17,"20.81℃","40.06%",""
2023/03/28 09:24:17,"20.75℃","40.06%",""
2023/03/28 09:34:17,"20.75℃","40.50%",""
2023/03/28 09:44:17,"20.75℃","40.56%",""
2023/03/28 09:54:17,"20.69℃","40.38%",""
2023/03/28 10:04:17,"20.56℃","37.38%",""
2023/03/28 10:14:17,"20.25℃","32.62%",""
2023/03/28 10:24:17,"20.13℃","30.94%",""
2023/03/28 10:34:17,"20.00℃","29.69%",""
2023/03/28 10:44:17,"20.00℃","29.44%",""
2023/03/28 10:54:17,"20.19℃","30.56%",""
2023/03/28 11:04:17,"20.38℃","32.00%",""
2023/03/28 11:14:17,"20.56℃","32.19%",""
2023/03/28 11:24:17,"20.63℃","32.31%",""
2023/03/28 11:34:17,"20.69℃","32.44%",""
2023/03/28 11:44:17,"20.69℃","32.62%",""
2023/03/28 11:54:17,"20.69℃","32.69%",""
2023/03/28 12:04:17,"20.69℃","32.56%",""
2023/03/28 12:14:17,"20.75℃","32.44%",""
2023/03/28 12:24:17,"20.75℃","32.44%",""
2023/03/28 12:34:17,"20.69℃","32.62%",""
2023/03/28 12:44:17,"20.94℃","33.69%",""
2023/03/28 12:54:17,"21.19℃","34.06%",""
2023/03/28 13:04:17,"21.31℃","34.38%",""
2023/03/28 13:14:17,"21.44℃","34.62%",""
2023/03/28 13:24:17,"21.44℃","34.94%",""
2023/03/28 13:34:17,"21.44℃","35.19%",""
2023/03/28 13:44:17,"21.25℃","35.25%",""
2023/03/28 13:54:17,"21.38℃","35.62%",""
2023/03/28 14:04:17,"21.44℃","35.88%",""
2023/03/28 14:14:17,"21.44℃","36.19%",""
2023/03/28 14:24:17,"21.38℃","36.44%",""
2023/03/28 14:34:17,"21.25℃","36.75%",""
2023/03/28 14:44:17,"21.19℃","37.06%",""
2023/03/28 14:54:17,"21.19℃","37.25%",""
2023/03/28 15:04:17,"21.00℃","37.50%",""
2023/03/28 15:14:17,"20.88℃","37.00%",""
2023/03/28 15:24:17,"20.81℃","36.88%",""
2023/03/28 15:34:17,"20.75℃","37.19%",""
2023/03/28 15:44:17,"20.75℃","37.38%",""
2023/03/28 15:54:17,"20.75℃","37.62%",""
2023/03/28 16:04:17,"20.81℃","38.75%",""
2023/03/28 16:14:17,"20.81℃","38.69%",""
2023/03/28 16:24:17,"20.75℃","38.75%",""
2023/03/28 16:34:17,"20.75℃","38.88%",""
2023/03/28 16:44:17,"20.75℃","38.88%",""
2023/03/28 16:54:17,"20.75℃","38.94%",""
2023/03/28 17:04:17,"20.75℃","39.12%",""
2023/03/28 17:14:17,"20.75℃","39.19%",""
2023/03/28 17:24:17,"20.81℃","39.62%",""
2023/03/28 17:34:17,"20.94℃","39.94%",""
2023/03/28 17:44:17,"20.88℃","39.75%",""
2023/03/28 17:54:17,"20.81℃","39.56%",""
2023/03/28 18:04:17,"20.81℃","39.38%",""
2023/03/28 18:14:17,"20.81℃","39.25%",""
2023/03/28 18:24:17,"20.81℃","39.25%",""
2023/03/28 18:34:17,"20.81℃","39.44%",""
2023/03/28 18:44:17,"20.81℃","39.25%",""
2023/03/28 18:54:17,"21.06℃","54.56%",""
2023/03/28 19:04:17,"21.31℃","70.50%",""
2023/03/28 19:14:17,"21.81℃","64.94%",""
2023/03/28 19:24:17,"21.44℃","49.50%",""
2023/03/28 19:34:17,"21.13℃","49.50%",""
2023/03/28 19:44:17,"21.00℃","56.44%",""
2023/03/28 19:54:17,"20.94℃","58.44%",""
2023/03/28 20:04:17,"20.81℃","56.00%",""
2023/03/28 20:14:17,"20.81℃","53.12%",""
2023/03/28 20:24:17,"20.75℃","50.69%",""
2023/03/28 20:34:17,"20.75℃","51.06%",""
2023/03/28 20:44:17,"20.75℃","51.38%",""
2023/03/28 20:54:17,"20.75℃","51.62%",""
2023/03/28 21:04:17,"20.81℃","51.56%",""
2023/03/28 21:14:17,"20.81℃","51.19%",""
2023/03/28 21:24:17,"20.88℃","50.56%",""
2023/03/28 21:34:17,"20.94℃","50.19%",""
2023/03/28 21:44:17,"20.94℃","49.38%",""
2023/03/28 21:54:17,"20.94℃","48.44%",""
2023/03/28 22:04:17,"21.06℃","48.06%",""
2023/03/28 22:14:17,"21.19℃","48.25%",""
2023/03/28 22:24:17,"21.25℃","48.25%",""
2023/03/28 22:34:17,"21.25℃","48.19%",""
2023/03/28 22:44:17,"21.25℃","48.19%",""
2023/03/28 22:54:17,"21.19℃","48.25%",""
2023/03/28 23:04:17,"21.19℃","48.31%",""
2023/03/28 23:14:17,"21.06℃","48.31%",""
2023/03/28 23:24:17,"21.00℃","48.25%",""
2023/03/28 23:34:17,"21.00℃","48.69%",""
2023/03/28 23:44:17,"21.06℃","49.25%",""
2023/03/28 23:54:17,"21.00℃","49.12%",""
2023/03/29 00:04:17,"20.94℃","48.62%",""
2023/03/29 00:14:17,"20.88℃","48.12%",""
2023/03/29 00:24:17,"20.75℃","47.50%",""
2023/03/29 00:34:17,"20.69℃","47.19%",""
2023/03/29 00:44:17,"20.63℃","46.75%",""
2023/03/29 00:54:17,"20.56℃","46.38%",""
2023/03/29 01:04:17,"20.50℃","46.62%",""
2023/03/29 01:14:17,"20.44℃","46.81%",""
2023/03/29 01:24:17,"20.38℃","47.12%",""
2023/03/29 01:34:17,"20.31℃","47.00%",""
2023/03/29 01:44:17,"20.25℃","46.56%",""
2023/03/29 01:54:17,"20.19℃","46.25%",""
2023/03/29 02:04:17,"20.13℃","46.06%",""
2023/03/29 02:14:17,"20.06℃","45.81%",""
2023/03/29 02:24:17,"20.06℃","46.06%",""
2023/03/29 02:34:17,"20.00℃","45.88%",""
2023/03/29 02:44:17,"19.94℃","45.56%",""
2023/03/29 02:54:17,"19.94℃","45.44%",""
2023/03/29 03:04:17,"19.88℃","45.25%",""
2023/03/29 03:14:17,"19.81℃","45.19%",""
2023/03/29 03:24:17,"19.81℃","45.25%",""
2023/03/29 03:34:17,"19.75℃","45.25%",""
2023/03/29 03:44:17,"19.69℃","45.25%",""
2023/03/29 03:54:17,"19.69℃","45.06%",""
2023/03/29 04:04:17,"19.63℃","45.00%",""
2023/03/29 04:14:17,"19.56℃","44.94%",""
2023/03/29 04:24:17,"19.56℃","44.81%",""
2023/03/29 04:34:17,"19.50℃","44.75%",""
2023/03/29 04:44:17,"19.44℃","44.69%",""
2023/03/29 04:54:17,"19.44℃","44.62%",""
2023/03/29 05:04:17,"19.38℃","44.50%",""
2023/03/29 05:14:17,"19.38℃","44.44%",""
2023/03/29 05:24:17,"19.38℃","44.31%",""
2023/03/29 05:34:17,"19.31℃","44.19%",""
2023/03/29 05:44:17,"19.25℃","44.12%",""
2023/03/29 05:54:17,"19.25℃","44.06%",""
2023/03/29 06:04:17,"19.19℃","43.94%",""
2023/03/29 06:14:17,"19.25℃","43.75%",""
2023/03/29 06:24:17,"19.44℃","44.19%",""
2023/03/29 06:34:17,"19.75℃","44.31%",""
2023/03/29 06:44:17,"20.00℃","44.06%",""
2023/03/29 06:54:17,"20.25℃","43.69%",""
2023/03/29 07:04:17,"20.44℃","43.50%",""
2023/03/29 07:14:17,"20.69℃","43.19%",""
2023/03/29 07:24:17,"20.94℃","43.00%",""
2023/03/29 07:34:17,"21.13℃","42.69%",""
2023/03/29 07:44:17,"21.19℃","42.75%",""
2023/03/29 07:54:17,"21.50℃","48.00%",""
2023/03/29 08:04:17,"22.06℃","55.44%",""
2023/03/29 08:14:17,"21.94℃","51.69%",""
2023/03/29 08:24:17,"21.44℃","54.25%",""
2023/03/29 08:34:17,"21.13℃","51.94%",""
2023/03/29 08:44:17,"20.94℃","50.38%",""
2023/03/29 08:54:17,"20.81℃","49.12%",""
2023/03/29 09:04:17,"20.69℃","48.00%",""
2023/03/29 09:14:17,"20.69℃","46.69%",""
2023/03/29 09:24:17,"20.56℃","46.25%",""
2023/03/29 09:34:17,"20.56℃","45.69%",""
2023/03/29 09:44:17,"20.44℃","45.19%",""
2023/03/29 09:54:17,"20.44℃","44.75%",""
2023/03/29 10:04:17,"20.44℃","44.56%",""
2023/03/29 10:14:17,"20.38℃","44.31%",""
